PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,187115098,0.0829785168170929,-0.2131342142820358,4.3748779296875,0.00992814,-0.0020820752,0.3435936
2,187131765,0.0757350474596023,-0.242436334490776,4.337103843688965,0.0037975165,0.00910776,0.34829044
3,187148432,0.0808705165982246,-0.269787847995758,4.277398109436035,0.013592111,0.0061294753,0.32154846
4,187165099,0.0839719176292419,-0.3046064376831054,4.218613624572754,-0.004813189,0.0021656738,0.33334446
5,187181766,0.0840437114238739,-0.329790711402893,4.199839115142822,-0.01807157,0.004034806,0.33859158
6,187198433,0.0843400955200195,-0.3453341722488403,4.192968368530273,-0.01293147,-0.014467988,0.3455639
7,187215100,0.079016588628292,-0.3606536984443664,4.225828647613525,-0.010244883,-0.013351714,0.32377338
8,187231767,0.0709613934159278,-0.3753089606761932,4.231182098388672,-0.027085803,0.005802715,0.3110733
9,187248434,0.0661305114626884,-0.3886975944042206,4.220945835113525,-0.01150403,0.011262141,0.3450718
10,187265101,0.0625303462147712,-0.4020343720912933,4.250369548797607,-0.024568342,-0.0058097723,0.32594013
11,187281768,0.0578971542418003,-0.4146832823753357,4.262022495269775,-0.019647466,0.010163613,0.31752205
12,187298435,0.0548671409487724,-0.4290258586406708,4.2583417892456055,-0.023163343,-0.005821265,0.34685993
13,187315102,0.0496622957289218,-0.4435040354728699,4.263280868530273,-0.02894683,0.0036044847,0.3015051
14,187331769,0.0469511710107326,-0.4588283002376556,4.240809917449951,-0.041430864,0.017352145,0.3466053
15,187348436,0.0451169237494468,-0.4721875190734863,4.244757652282715,-0.023605011,0.008393131,0.31660366
16,187365103,0.0429521054029464,-0.4870626628398895,4.250496864318848,-0.041010477,1.4727409e-05,0.34178448
17,187381770,0.0407064221799373,-0.5034538507461548,4.257804870605469,-0.032533903,-0.008379869,0.36147594
18,187398437,0.0378839187324047,-0.5186547040939331,4.255098819732666,-0.049239222,0.0017346789,0.33734226
19,187415104,0.0349484160542488,-0.5334898233413696,4.250476360321045,-0.0480304,0.00045852066,0.32672787
20,187431771,0.0296692978590726,-0.547804594039917,4.251197814941406,-0.036521416,0.009856837,0.37451458
21,187448438,0.0273069459944963,-0.5622992515563965,4.254962921142578,-0.06526524,0.0040722415,0.304883
