PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,38412666,-0.5822710394859314,-0.982886016368866,19.385068893432617,-0.019991899,-0.004116229,0.32355213
2,38462667,-0.5797767639160156,-0.9910799860954284,19.15241050720215,0.0025420547,0.0013077464,0.34413815
3,38512668,-0.5939385294914246,-1.0303272008895874,19.064653396606445,-0.033006005,-0.004827887,0.3465891
4,38562669,-0.6061829924583435,-1.05754554271698,18.973316192626957,-0.034679573,-0.0024173276,0.3368187
5,38612670,-0.6161118745803833,-1.0892879962921145,18.95195198059082,-0.027469652,0.011346202,0.3167324
6,38662671,-0.6223047375679016,-1.1241471767425537,19.04779624938965,-0.04427253,-0.012622475,0.331913
7,38712672,-0.6297897100448608,-1.1604043245315552,18.964672088623047,-0.0541129,-0.018652176,0.34379673
8,38762673,-0.6411336064338684,-1.1947755813598633,18.908870697021484,-0.045226246,-0.008228249,0.3315735
9,38812674,-0.6541931629180908,-1.2293789386749268,18.93306541442871,-0.046905313,-0.0028109269,0.3408184
10,38862675,-0.666339635848999,-1.2651938199996948,18.94955062866211,-0.055944797,-0.0076162177,0.3326025
11,38912676,-0.6768798828125,-1.3044984340667725,18.96451759338379,-0.08730198,-0.0005248259,0.34114933
12,38962677,-0.6881596446037292,-1.342000961303711,18.944454193115234,-0.0871762,-0.005510848,0.32347202
13,39012678,-0.700839638710022,-1.3810452222824097,18.928890228271484,-0.08481543,-0.005078235,0.31616497
14,39062679,-0.711051881313324,-1.4169522523880005,18.945192337036133,-0.09471089,-0.007424982,0.3422165
15,39112680,-0.7227540016174316,-1.4558820724487305,18.9875545501709,-0.10100421,-0.00868872,0.35122776
16,39162681,-0.7361971139907837,-1.496163249015808,18.993616104125977,-0.09535213,-0.000654638,0.3302679
17,39212682,-0.747300386428833,-1.5342639684677124,18.993423461914062,-0.112159334,0.0049536373,0.33072662
18,39262683,-0.7586548328399658,-1.5737285614013672,19.00271415710449,-0.11359008,0.0022842465,0.32257366
19,39312684,-0.7701073884963989,-1.6122708320617676,18.994796752929688,-0.120275155,-0.003021092,0.34694862
20,39362685,-0.780825674533844,-1.6491057872772217,19.004615783691406,-0.1482583,-0.009014145,0.32295513
21,39412686,-0.7922945618629456,-1.6849658489227295,19.02211570739746,-0.14991716,-0.0046613626,0.32567787
22,39462687,-0.8021467924118042,-1.7222659587860107,19.020776748657227,-0.1418122,-0.005266297,0.32553577
23,39512688,-0.8119047284126282,-1.7561397552490234,18.94908332824707,-0.16442154,-0.0045559625,0.32878208
24,39562689,-0.8220030069351196,-1.7926691770553589,18.964338302612305,-0.15911974,-0.0024591174,0.3147955
25,39612690,-0.832697868347168,-1.827840566635132,18.963592529296875,-0.18270344,-0.0038302857,0.3356285
26,39662691,-0.8442696332931519,-1.861684203147888,18.950420379638672,-0.17314215,-0.009703797,0.34528732
27,39712692,-0.8529441356658936,-1.8956624269485476,18.978008270263672,-0.17506178,0.0005147189,0.34749317
28,39762693,-0.8618510961532593,-1.9278676509857176,18.977462768554688,-0.18400128,-0.008568558,0.3521843
29,39812694,-0.8724384307861328,-1.955011487007141,18.973621368408203,-0.18164067,-0.015645124,0.34419823
30,39862695,-0.8833621144294739,-1.983945608139038,18.97173118591309,-0.19220187,-0.013732164,0.3025074
