PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,400824873,-2.4154269695281982,0.1258090883493423,2.393167495727539,-0.007951232,-0.0111320065,0.33582497
2,400841540,-2.430384397506714,0.1136528402566909,2.271239280700684,-0.01888352,0.0029741472,0.32127666
3,400858207,-2.4327821731567383,0.1165346875786781,2.167618989944458,-0.037385408,0.002409735,0.34585
4,400874874,-2.4336400032043457,0.1362069994211197,2.150581359863281,-0.01116747,0.002982501,0.3382101
5,400891541,-2.433733463287353,0.1392979025840759,2.1095964908599854,-0.006011273,0.0076194867,0.32513905
6,400908208,-2.431812286376953,0.1327059715986251,2.1219675540924072,-0.009168662,0.018302009,0.33563805
7,400924875,-2.4264702796936035,0.1213283315300941,2.170165777206421,-0.03330679,0.011905446,0.35002518
8,400941542,-2.4237923622131348,0.1135529652237892,2.177975416183472,-0.025754672,0.006985814,0.34936428
9,400958209,-2.421952724456787,0.1052830219268798,2.196360349655152,-0.02986363,0.0061720866,0.349123
10,400974876,-2.421825885772705,0.0964289754629135,2.1963977813720703,-0.020999705,0.001534654,0.32674217
11,400991543,-2.422407865524292,0.0870806351304054,2.1973674297332764,-0.018690856,0.009355791,0.32157612
12,401008210,-2.424648761749268,0.0755686536431312,2.2032411098480225,-0.019070104,0.012473853,0.33221436
13,401024877,-2.4249393939971924,0.0622066892683506,2.2189173698425293,-0.025724825,0.006892078,0.36176014
14,401041544,-2.4263625144958496,0.0485279485583305,2.214402198791504,-0.027653025,-0.0009814315,0.32241058
15,401058211,-2.4279465675354004,0.0356869734823703,2.2224106788635254,-0.030509531,0.005447751,0.34797668
16,401074878,-2.431300163269043,0.0218771491199731,2.218472480773926,-0.031985536,-0.0004224255,0.3261099
17,401091545,-2.434641122817993,0.0071771079674363,2.2134249210357666,-0.024489699,0.0027556634,0.34227276
18,401108212,-2.4380125999450684,-0.0071933767758309,2.2207553386688232,-0.045778595,-0.003273375,0.3406601
19,401124879,-2.4413719177246094,-0.0226534567773342,2.2159152030944824,-0.05642028,0.005577696,0.34454727
20,401141546,-2.444533109664917,-0.0383665412664413,2.213167905807495,-0.050302222,0.019705908,0.31825352
