PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,28690057,-0.5872953534126282,-0.824508011341095,31.502397537231445,0.0030681763,0.0028447332,0.32412815
2,28706724,-0.5924291014671326,-0.8458503484725952,31.497589111328125,-0.01679306,0.009304258,0.30658054
3,28723391,-0.5787460803985596,-0.8540288209915161,31.493825912475582,-0.0055213775,0.011879097,0.32793427
4,28740058,-0.5663636922836304,-0.8693557977676392,31.47393226623535,-0.0019450027,0.009772886,0.31556892
5,28756725,-0.5581497550010681,-0.8891185522079468,31.49332046508789,-0.02949786,0.022840217,0.31438828
6,28773392,-0.5436126589775085,-0.9029915928840636,31.495092391967773,-0.024882622,0.004482886,0.30042553
7,28790059,-0.5338456034660339,-0.913554549217224,31.51325035095215,-0.022645047,0.005592717,0.31946278
8,28806726,-0.527573823928833,-0.9242329001426696,31.518823623657227,-0.003390922,-0.0011961453,0.34319782
9,28823393,-0.5265107750892639,-0.9380303621292114,31.53068351745605,-0.01977709,-0.0112040825,0.32464695
10,28840060,-0.5270403027534485,-0.951160728931427,31.537654876708984,-0.016509995,-0.0015844554,0.3239479
11,28856727,-0.5283544063568115,-0.9641026854515076,31.55310821533203,-0.021569049,-0.0042504463,0.32314014
12,28873394,-0.529987096786499,-0.9764429926872252,31.55641365051269,-0.024304813,-0.00530819,0.32636738
13,28890061,-0.5315842628479004,-0.9896244406700134,31.569093704223636,-0.029534617,-0.011344075,0.32852077
14,28906728,-0.5349376201629639,-1.0018858909606934,31.58025360107422,-0.032131433,-0.0050326735,0.31522083
15,28923395,-0.5378498435020447,-1.0144672393798828,31.5835018157959,-0.031164711,-0.023627639,0.33712673
16,28940062,-0.5421735644340515,-1.0268690586090088,31.59198570251465,-0.027908903,-0.020472325,0.33039284
17,28956729,-0.5463380813598633,-1.0384434461593628,31.59775733947754,-0.027969545,-0.021069475,0.334054
18,28973396,-0.5501032471656799,-1.0506486892700195,31.60399627685547,-0.04022324,-0.01493929,0.3328104
19,28990063,-0.5541929602622986,-1.0624785423278809,31.607133865356445,-0.038239576,-0.009337192,0.33333015
20,29006730,-0.5587780475616455,-1.0757619142532349,31.613224029541016,-0.037876505,-0.013459233,0.33708858
21,29023397,-0.5637553334236145,-1.0893855094909668,31.62087631225586,-0.057048038,-0.018208912,0.3264866
22,29040064,-0.5676600337028503,-1.1013416051864624,31.630151748657227,-0.04562745,0.008636325,0.3396387
23,29056731,-0.5714184045791626,-1.112525224685669,31.640596389770508,-0.02894196,-0.02222693,0.3359337
24,29073398,-0.5755462646484375,-1.125976800918579,31.648338317871094,-0.041981593,-0.009500308,0.3314705
25,29090065,-0.5805194973945618,-1.1380906105041504,31.657873153686523,-0.062402833,-0.006637537,0.30799675
26,29106732,-0.5831730365753174,-1.1503713130950928,31.66839408874512,-0.058508236,-0.015485306,0.31757164
27,29123399,-0.588668167591095,-1.163666009902954,31.675539016723636,-0.06830979,-0.019429147,0.3115263
28,29140066,-0.5921708941459656,-1.1764163970947266,31.680158615112305,-0.062012482,-0.0122963805,0.35254192
29,29156733,-0.5961704254150391,-1.1890478134155271,31.6882438659668,-0.05267319,-0.015405607,0.34149742
30,29173400,-0.60041344165802,-1.2018849849700928,31.693130493164062,-0.066334724,-0.020166561,0.33722305
31,29190067,-0.6043912768363953,-1.2148398160934448,31.699295043945312,-0.07055414,-0.019314466,0.31709862
32,29206734,-0.6085720658302307,-1.2285414934158323,31.70669174194336,-0.06670279,-0.011330055,0.3225584
33,29223401,-0.6126886606216431,-1.2415473461151123,31.71168708801269,-0.074820966,-0.016744886,0.34002495
34,29240068,-0.6171717047691345,-1.255772829055786,31.71316909790039,-0.070921555,-0.02889601,0.33001614
35,29256735,-0.6205942630767822,-1.268118381500244,31.719507217407227,-0.071062185,-0.024763573,0.34072876
36,29273402,-0.6245532631874084,-1.2810440063476562,31.715211868286133,-0.07457562,-0.028991006,0.32961655
37,29290069,-0.629091203212738,-1.2941473722457886,31.71649932861328,-0.07901772,-0.037114523,0.35155392
38,29306736,-0.6340764164924622,-1.3068220615386963,31.71688270568848,-0.08014284,-0.02087035,0.33119678
39,29323403,-0.6388680338859558,-1.3197736740112305,31.716068267822266,-0.094892666,-0.020438593,0.3186741
40,29340070,-0.6423531174659729,-1.3324897289276123,31.71791648864746,-0.08312675,-0.030733796,0.31907845
41,29356737,-0.6467556357383728,-1.3453638553619385,31.72008514404297,-0.084877476,-0.026163358,0.3274145
42,29373404,-0.6519752144813538,-1.358163356781006,31.722461700439453,-0.096032925,-0.022640347,0.33982944
43,29390071,-0.6558008790016174,-1.3698372840881348,31.72532081604004,-0.095805824,-0.028006457,0.3068905
44,29406738,-0.6596920490264893,-1.382691740989685,31.725969314575195,-0.10494665,-0.021989493,0.32775497
45,29423405,-0.6646673083305359,-1.3963019847869873,31.73002243041992,-0.101935685,-0.023214124,0.31787395
46,29440072,-0.6697755455970764,-1.4094902276992798,31.73081588745117,-0.105653726,-0.016712492,0.31608295
47,29456739,-0.6735783219337463,-1.4229894876480105,31.733510971069336,-0.10137033,-0.019379208,0.32353497
48,29473406,-0.6768589019775391,-1.4370079040527344,31.73058319091797,-0.098707475,-0.03874577,0.32090092
49,29490073,-0.6808924078941345,-1.4494781494140625,31.72350311279297,-0.111769,-0.020507978,0.33353138
50,29506740,-0.6843314170837402,-1.4613637924194336,31.722875595092773,-0.09666357,-0.022211477,0.32471657
51,29523407,-0.6882797479629517,-1.4731370210647583,31.720775604248047,-0.1116093,-0.03933939,0.3127203
52,29540074,-0.6924562454223633,-1.4856951236724854,31.72366523742676,-0.12254041,-0.025832333,0.32580948
53,29556741,-0.6973659992218018,-1.49882972240448,31.723995208740234,-0.118872836,-0.03813131,0.31885815
54,29573408,-0.7008184790611267,-1.5106359720230105,31.72568893432617,-0.12515388,-0.038053136,0.33986664
