PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1199622521,-2.454996109008789,0.1084066778421402,2.5267109870910645,0.00373119,0.011323264,0.33679676
2,1199639188,-2.451718330383301,0.0852737426757812,2.5709407329559326,0.0043711415,-0.0035745031,0.33355618
3,1199655855,-2.4560227394104004,0.0621487572789192,2.609299421310425,0.009496561,0.010914389,0.32433033
4,1199672522,-2.455674409866333,0.035789169371128,2.6782431602478027,-0.021167064,-0.0052383193,0.32177448
5,1199689189,-2.458848476409912,0.0217080023139715,2.6552460193634038,-0.0058606486,-0.0006886015,0.33250713
6,1199705856,-2.463011741638184,0.0054452382028102,2.6469085216522217,-1.8901252e-05,-0.0015871376,0.33138943
7,1199722523,-2.468207597732544,-0.0127506703138351,2.6595847606658936,-0.02787274,0.011027627,0.31892872
8,1199739190,-2.47023606300354,-0.0257993154227733,2.677287578582764,-0.011461596,-0.0022887727,0.3277502
9,1199755857,-2.474457025527954,-0.0395307205617427,2.6825459003448486,-0.01385923,0.00968381,0.31933403
10,1199772524,-2.477235555648804,-0.0534959025681018,2.693295478820801,-0.017375631,0.009930653,0.35152817
11,1199789191,-2.479698419570923,-0.069584846496582,2.697012186050415,-0.0141574275,0.011896072,0.33198547
12,1199805858,-2.4830634593963623,-0.084373652935028,2.706073045730591,-0.026898844,0.0044177477,0.33990192
13,1199822525,-2.485130548477173,-0.0988546088337898,2.71286940574646,-0.03483398,0.006999364,0.33330536
14,1199839192,-2.4874727725982666,-0.1126227900385856,2.726820945739746,-0.02999525,0.0063292026,0.30884552
15,1199855859,-2.490138292312622,-0.1267803311347961,2.72990083694458,-0.032830723,0.004926044,0.3475237
16,1199872526,-2.4929349422454834,-0.1400309205055236,2.737713098526001,-0.039421644,-0.00034489445,0.349761
17,1199889193,-2.494548320770264,-0.1537213325500488,2.7472147941589355,-0.043221623,0.003934261,0.31794262
18,1199905860,-2.498135805130005,-0.1676009446382522,2.7574985027313232,-0.04124085,0.0081605,0.3288231
