sep=,
DeviceTag:,Movella DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,20Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Inertial Mode - Delta quantities,,,,,,,,,,,,,,,,,
StartTime:,2024-10-17 19:21:43.608 +0700,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3]
39, 56601380, 0.9999998211860657, -1.251455396413803E-4, -4.8310495913028717E-4, 3.072088584303856E-4, 0.013354063034057617, -0.0012856721878051758, 0.5067928433418274
40, 56651381, 0.9999998211860657, -1.2951716780662537E-4, -5.124174058437347E-4, 3.0265096575021744E-4, 0.01353001594543457, -0.0010614395141601562, 0.5077839493751526
41, 56701382, 0.9999998211860657, -1.3557635247707367E-4, -5.268435925245285E-4, 2.9970426112413406E-4, 0.013444125652313232, -0.0014104247093200684, 0.5067160129547119
42, 56751383, 0.9999998211860657, -1.4191120862960815E-4, -5.317199975252151E-4, 3.051506355404854E-4, 0.013562440872192383, -8.239150047302246E-4, 0.5069393515586853
43, 56801384, 0.9999998211860657, -1.4198198914527893E-4, -5.198940634727478E-4, 2.969009801745415E-4, 0.013138294219970703, -0.001040816307067871, 0.5067328810691833
44, 56851385, 0.9999998211860657, -1.2886710464954376E-4, -5.206912755966187E-4, 2.908119931817055E-4, 0.013045191764831543, -0.0010784268379211426, 0.5071590542793274
45, 56901386, 0.9999997615814209, -1.395139843225479E-4, -5.641672760248184E-4, 2.903668209910393E-4, 0.013506531715393066, -0.0010190010070800781, 0.5068816542625427
46, 56951387, 0.9999998211860657, -1.391097903251648E-4, -5.22444024682045E-4, 2.98977829515934E-4, 0.01291269063949585, -0.0016654133796691895, 0.5073627829551697
47, 57001388, 0.9999998211860657, -1.4800578355789185E-4, -5.241334438323975E-4, 2.881130203604698E-4, 0.01339864730834961, -0.0012613534927368164, 0.5076165795326233
48, 57051389, 0.9999998211860657, -1.3817846775054932E-4, -5.185548216104507E-4, 2.9292795807123184E-4, 0.01341480016708374, -0.0017101764678955078, 0.5071532726287842
49, 57101390, 0.9999998211860657, -1.3067573308944702E-4, -5.53663820028305E-4, 2.9005203396081924E-4, 0.013147830963134766, -0.0014593005180358887, 0.5069513916969299
50, 57151391, 0.9999998211860657, -1.2422725558280945E-4, -5.238894373178482E-4, 2.805003896355629E-4, 0.01317518949508667, -0.0015602707862854004, 0.5068624019622803
51, 57201392, 0.9999998211860657, -1.303795725107193E-4, -5.437694489955902E-4, 2.700416371226311E-4, 0.013117671012878418, -0.001376509666442871, 0.5068140029907227
52, 57251393, 0.9999998211860657, -1.3212673366069794E-4, -5.480442196130753E-4, 3.034593537449837E-4, 0.013238847255706787, -9.30488109588623E-4, 0.5070488452911377
53, 57301394, 0.9999998211860657, -1.3954564929008484E-4, -5.047954618930817E-4, 2.8170179575681686E-4, 0.013225317001342773, -7.876753807067871E-4, 0.507485568523407
54, 57351395, 0.9999998211860657, -1.314803957939148E-4, -5.307849496603012E-4, 3.078067675232887E-4, 0.013480424880981445, -6.844997406005859E-4, 0.5071784853935242
55, 57401396, 0.9999998211860657, -1.2804009020328522E-4, -5.21661713719368E-4, 2.924324944615364E-4, 0.013546943664550781, -0.0011710524559020996, 0.5066846609115601
56, 57451397, 0.9999998211860657, -1.574251800775528E-4, -5.334354937076569E-4, 2.939430996775627E-4, 0.013208210468292236, -0.0016444921493530273, 0.507879376411438
57, 57501398, 0.9999998211860657, -1.370515674352646E-4, -5.238223820924759E-4, 2.993280068039894E-4, 0.013197779655456543, -0.0012802481651306152, 0.5072526931762695
58, 57551399, 0.9999998211860657, -1.392792910337448E-4, -5.386099219322205E-4, 3.0467938631772995E-4, 0.013321518898010254, -0.0011432170867919922, 0.5074199438095093
59, 57601400, 0.9999998211860657, -1.2185424566268921E-4, -5.273502320051193E-4, 2.895137295126915E-4, 0.013224363327026367, -0.0012910962104797363, 0.5065386295318604
60, 57651401, 0.9999998211860657, -1.2351199984550476E-4, -5.195029079914093E-4, 2.889903262257576E-4, 0.013014614582061768, -0.001025557518005371, 0.5075210332870483
61, 57701402, 0.9999998211860657, -1.2942776083946228E-4, -5.440358072519302E-4, 2.804519608616829E-4, 0.013608813285827637, -7.062554359436035E-4, 0.5073002576828003
62, 57751403, 0.9999998211860657, -1.3308413326740265E-4, -5.249828100204468E-4, 2.8045568615198135E-4, 0.013070940971374512, -0.0016086697578430176, 0.5071702003479004
63, 57801404, 0.9999998211860657, -1.354217529296875E-4, -5.206763744354248E-4, 2.9331352561712265E-4, 0.013495981693267822, -0.0012601613998413086, 0.5068014860153198
64, 57851405, 0.9999998211860657, -1.2277252972126007E-4, -5.290433764457703E-4, 2.974988892674446E-4, 0.01335519552230835, -0.0014179348945617676, 0.507277250289917
65, 57901406, 0.9999998211860657, -1.2514367699623108E-4, -5.285590887069702E-4, 3.186305984854698E-4, 0.013081848621368408, -0.0015204548835754395, 0.5073413848876953
66, 57951407, 0.9999998211860657, -1.3087503612041473E-4, -5.19217923283577E-4, 2.8606969863176346E-4, 0.013139307498931885, -0.0012837648391723633, 0.5065714716911316
67, 58001408, 0.9999998211860657, -1.1687539517879486E-4, -5.22661954164505E-4, 2.916017547249794E-4, 0.01353234052658081, -0.0012816786766052246, 0.5071571469306946
68, 58051409, 0.9999998211860657, -1.2138299643993378E-4, -5.554817616939545E-4, 3.0380208045244217E-4, 0.01297682523727417, -0.0017673969268798828, 0.5065410733222961
69, 58101410, 0.9999998211860657, -1.3205595314502716E-4, -5.37702813744545E-4, 2.8443243354558945E-4, 0.013202667236328125, -0.0018559694290161133, 0.507710874080658
70, 58151411, 0.9999998211860657, -1.2777000665664673E-4, -5.36726787686348E-4, 2.795131877064705E-4, 0.012917399406433105, -0.0014780163764953613, 0.5075793862342834
71, 58201412, 0.9999998211860657, -1.3084150850772858E-4, -5.238540470600128E-4, 2.6590656489133835E-4, 0.013056755065917969, -0.001620173454284668, 0.5069632530212402
72, 58251413, 0.9999998211860657, -1.1660531163215637E-4, -5.381740629673004E-4, 2.8540845960378647E-4, 0.013378798961639404, -0.0011551976203918457, 0.5063621401786804
73, 58301414, 0.9999998211860657, -1.2972764670848846E-4, -5.174949765205383E-4, 2.666870132088661E-4, 0.012985169887542725, -0.0014744400978088379, 0.5072667598724365
74, 58351415, 0.9999998211860657, -1.2148171663284302E-4, -5.220025777816772E-4, 2.856766805052757E-4, 0.012878656387329102, -0.0016404986381530762, 0.5070603489875793
75, 58401416, 0.9999998211860657, -1.256149262189865E-4, -5.479883402585983E-4, 2.9044877737760544E-4, 0.012849748134613037, -0.0011386275291442871, 0.506813645362854
76, 58451417, 0.9999998211860657, -1.322086900472641E-4, -5.488749593496323E-4, 2.9319804161787033E-4, 0.01356881856918335, -8.695125579833984E-4, 0.5075113773345947
77, 58501418, 0.9999998211860657, -1.3390928506851196E-4, -5.342699587345123E-4, 3.1336303800344467E-4, 0.0131300687789917, -0.0013605356216430664, 0.5066874027252197
78, 58551419, 0.9999998211860657, -1.2940913438796997E-4, -5.172844976186752E-4, 2.9504578560590744E-4, 0.013220906257629395, -0.0010971426963806152, 0.5065973401069641
79, 58601420, 0.9999998211860657, -1.3716891407966614E-4, -5.060862749814987E-4, 2.831770107150078E-4, 0.013659417629241943, -0.0015219449996948242, 0.5069081783294678
80, 58651421, 0.9999998211860657, -1.2369267642498016E-4, -5.288571119308472E-4, 2.8291065245866776E-4, 0.012948930263519287, -0.0012382268905639648, 0.5071154832839966
81, 58701422, 0.9999998211860657, -1.3247691094875336E-4, -5.409736186265945E-4, 2.902774140238762E-4, 0.013053059577941895, -0.0011630058288574219, 0.5072762370109558
82, 58751423, 0.9999998211860657, -1.354571431875229E-4, -5.465224385261536E-4, 2.841772511601448E-4, 0.013172447681427002, -0.0014486312866210938, 0.5064715147018433
83, 58801424, 0.9999998211860657, -1.285150647163391E-4, -5.236603319644928E-4, 2.9182154685258865E-4, 0.013489842414855957, -0.0016533732414245605, 0.5069769620895386
84, 58851425, 0.9999998211860657, -1.3901293277740479E-4, -5.431324243545532E-4, 2.7480442076921463E-4, 0.013248920440673828, -0.0015801191329956055, 0.5073503851890564
85, 58901426, 0.9999998211860657, -1.2466683983802795E-4, -5.2652508020401E-4, 2.877144142985344E-4, 0.013086915016174316, -0.0011277198791503906, 0.5075362324714661
86, 58951427, 0.9999998211860657, -1.3410113751888275E-4, -5.455687642097473E-4, 2.80073843896389E-4, 0.013585388660430908, -0.0011533498764038086, 0.5068563222885132
87, 59001428, 0.9999998211860657, -1.3426318764686584E-4, -5.159564316272736E-4, 2.975696697831154E-4, 0.013656556606292725, -0.0013434886932373047, 0.5069193243980408
88, 59051429, 0.9999998211860657, -1.2711994349956512E-4, -5.450006574392319E-4, 2.7227867394685745E-4, 0.01350170373916626, -0.0013315677642822266, 0.5070611834526062
89, 59101430, 0.9999998211860657, -1.4167092740535736E-4, -5.185622721910477E-4, 2.8205569833517075E-4, 0.013373851776123047, -0.0011890530586242676, 0.5071360468864441
90, 59151431, 0.9999998211860657, -1.1558271944522858E-4, -5.232710391283035E-4, 2.894783392548561E-4, 0.013944566249847412, -0.0017431378364562988, 0.5073262453079224
91, 59201432, 0.9999998211860657, -1.0713376104831696E-4, -5.361773073673248E-4, 2.8721150010824203E-4, 0.013742029666900635, -0.0015723705291748047, 0.5069100260734558
92, 59251433, 0.9999998211860657, -1.288149505853653E-4, -5.248468369245529E-4, 2.7527380734682083E-4, 0.013272285461425781, -0.0016161203384399414, 0.5075395107269287
93, 59301434, 0.9999998211860657, -1.2991204857826233E-4, -5.296934396028519E-4, 2.790139988064766E-4, 0.013645529747009277, -0.0015737414360046387, 0.5064774751663208
94, 59351435, 0.9999998211860657, -1.427195966243744E-4, -5.213096737861633E-4, 2.990392968058586E-4, 0.013171613216400146, -0.0013286471366882324, 0.5074480175971985
95, 59401436, 0.9999998211860657, -1.304391771554947E-4, -5.302373319864273E-4, 3.0596088618040085E-4, 0.013185858726501465, -0.0017754435539245605, 0.5073993802070618
96, 59451437, 0.9999998211860657, -1.1342205107212067E-4, -5.291271954774857E-4, 2.693450078368187E-4, 0.013309180736541748, -0.0014333128929138184, 0.5067293643951416
97, 59501438, 0.9999998211860657, -1.3532117009162903E-4, -5.324147641658783E-4, 2.830708399415016E-4, 0.01342552900314331, -0.0011079907417297363, 0.5074806809425354
98, 59551439, 0.9999998211860657, -1.396331936120987E-4, -5.296915769577026E-4, 2.7639325708150864E-4, 0.013289391994476318, -0.001690685749053955, 0.5069572329521179
99, 59601440, 0.9999998211860657, -1.5493109822273254E-4, -5.456190556287766E-4, 2.947421744465828E-4, 0.013355255126953125, -0.001245737075805664, 0.5078395009040833
100, 59651441, 0.9999998211860657, -1.4586560428142548E-4, -5.193445831537247E-4, 3.097495064139366E-4, 0.013631880283355713, -0.0012990832328796387, 0.5062142014503479
101, 59701442, 0.9999998211860657, -1.3261102139949799E-4, -5.33565878868103E-4, 2.718130126595497E-4, 0.013067424297332764, -0.0013744831085205078, 0.5065165758132935
102, 59751443, 0.9999998211860657, -1.294054090976715E-4, -5.242861807346344E-4, 2.9628630727529526E-4, 0.013274013996124268, -0.001189112663269043, 0.5073511004447937
103, 59801444, 0.9999998211860657, -1.2247823178768158E-4, -5.439389497041702E-4, 2.7130451053380966E-4, 0.013369381427764893, -0.0011153817176818848, 0.5073124170303345
104, 59851445, 0.9999998211860657, -1.36522576212883E-4, -5.468204617500305E-4, 2.8608087450265884E-4, 0.01325678825378418, -0.001289069652557373, 0.5073102116584778
105, 59901446, 0.9999998211860657, -1.4281831681728363E-4, -5.389340221881866E-4, 2.716267481446266E-4, 0.013236582279205322, -0.001476585865020752, 0.506841778755188
106, 59951447, 0.9999998211860657, -1.3919174671173096E-4, -5.331076681613922E-4, 2.7147773653268814E-4, 0.013151884078979492, -0.0012598633766174316, 0.5069951415061951
107, 60001448, 0.9999998211860657, -1.233275979757309E-4, -5.254428833723068E-4, 2.8661545366048813E-4, 0.01357191801071167, -0.0014219284057617188, 0.5069299340248108
108, 60051449, 0.9999998211860657, -1.452900469303131E-4, -5.335099995136261E-4, 2.7883145958185196E-4, 0.013136327266693115, -0.0011829733848571777, 0.5071228742599487
109, 60101450, 0.9999998211860657, -1.2621842324733734E-4, -5.338415503501892E-4, 2.786843106150627E-4, 0.013151943683624268, -0.0010800361633300781, 0.5073804259300232
110, 60151451, 0.9999998211860657, -1.501757651567459E-4, -5.432087928056717E-4, 2.917880192399025E-4, 0.013326108455657959, -0.0012346506118774414, 0.50692218542099
111, 60201452, 0.9999998211860657, -1.412220299243927E-4, -5.310084670782089E-4, 2.9899831861257553E-4, 0.013206541538238525, -0.0013464093208312988, 0.5062990784645081
112, 60251453, 0.9999998211860657, -1.425035297870636E-4, -5.124956369400024E-4, 3.008907660841942E-4, 0.013086020946502686, -0.001374959945678711, 0.5068647861480713
113, 60301454, 0.9999998211860657, -1.260600984096527E-4, -5.119871348142624E-4, 2.778535708785057E-4, 0.013140678405761719, -0.0015965104103088379, 0.5070441365242004
114, 60351455, 0.9999998211860657, -1.3419799506664276E-4, -5.228407680988312E-4, 3.0280742794275284E-4, 0.013091206550598145, -0.0014781951904296875, 0.5065748691558838
115, 60401456, 0.9999998211860657, -1.2815557420253754E-4, -5.513131618499756E-4, 2.949470654129982E-4, 0.013139545917510986, -0.0017802119255065918, 0.5080118179321289
116, 60451457, 0.9999998211860657, -1.2895092368125916E-4, -5.181748420000076E-4, 2.8451066464185715E-4, 0.013339757919311523, -0.0013675689697265625, 0.5071622133255005
117, 60501458, 0.9999998211860657, -1.2659095227718353E-4, -5.363896489143372E-4, 2.7253013104200363E-4, 0.01318812370300293, -0.0010497570037841797, 0.5073585510253906
118, 60551459, 0.9999998211860657, -1.4753080904483795E-4, -5.519501864910126E-4, 2.755476161837578E-4, 0.013003170490264893, -0.0011164546012878418, 0.5067977905273438
119, 60601460, 0.9999998211860657, -1.3313628733158112E-4, -5.316678434610367E-4, 2.7955230325460434E-4, 0.013131916522979736, -0.001211404800415039, 0.5067980289459229
120, 60651461, 0.9999998211860657, -1.1835619807243347E-4, -5.246158689260483E-4, 2.8257351368665695E-4, 0.013445019721984863, -0.001552879810333252, 0.5070106387138367
121, 60701462, 0.9999998211860657, -1.1395476758480072E-4, -5.177445709705353E-4, 2.916967496275902E-4, 0.013074278831481934, -0.001220703125, 0.5072484612464905
122, 60751463, 0.9999998211860657, -1.1983141303062439E-4, -5.164574831724167E-4, 2.929186448454857E-4, 0.013196468353271484, -0.0018187761306762695, 0.5065389275550842
123, 60801464, 0.9999998211860657, -1.2887641787528992E-4, -5.247350782155991E-4, 2.95259989798069E-4, 0.013449490070343018, -0.0014832019805908203, 0.5075331330299377
124, 60851465, 0.9999998211860657, -1.3021938502788544E-4, -5.215127021074295E-4, 2.668360248208046E-4, 0.013584733009338379, -0.001403510570526123, 0.5071123242378235
125, 60901466, 0.9999998211860657, -1.4449097216129303E-4, -5.376581102609634E-4, 2.858182415366173E-4, 0.012987375259399414, -0.0013396143913269043, 0.5067892670631409
126, 60951467, 0.9999998211860657, -1.4114752411842346E-4, -5.48316165804863E-4, 2.7153361588716507E-4, 0.01354372501373291, -0.0014600753784179688, 0.5068020224571228
127, 61001468, 0.9999998211860657, -1.4490075409412384E-4, -5.329400300979614E-4, 2.884538844227791E-4, 0.013069510459899902, -0.0016158223152160645, 0.5074893832206726
128, 61051469, 0.9999998211860657, -1.2250617146492004E-4, -5.110781639814377E-4, 2.7086492627859116E-4, 0.013004899024963379, -0.0017101764678955078, 0.5064564943313599
129, 61101470, 0.9999998211860657, -1.2785755097866058E-4, -5.350429564714432E-4, 2.778293564915657E-4, 0.01298367977142334, -0.0014041662216186523, 0.507371723651886
130, 61151471, 0.9999998211860657, -1.2193992733955383E-4, -5.465429276227951E-4, 2.8634537011384964E-4, 0.013331592082977295, -0.0015079379081726074, 0.5073181390762329
131, 61201472, 0.9999998211860657, -1.2152455747127533E-4, -5.278922617435455E-4, 2.682926133275032E-4, 0.013271212577819824, -0.0011097192764282227, 0.5071837902069092
132, 61251473, 0.9999998211860657, -1.2191571295261383E-4, -5.379952490329742E-4, 2.805357798933983E-4, 0.013409256935119629, -0.001149594783782959, 0.5061724185943604
133, 61301474, 0.9999998211860657, -1.326184719800949E-4, -5.445349961519241E-4, 2.708854153752327E-4, 0.013067960739135742, -0.0011755824089050293, 0.5068566799163818
134, 61351475, 0.9999998211860657, -1.1728331446647644E-4, -5.355179309844971E-4, 2.7182791382074356E-4, 0.013361632823944092, -0.0019447803497314453, 0.5063671469688416
135, 61401476, 0.9999998211860657, -1.4647096395492554E-4, -5.264990031719208E-4, 2.8797518461942673E-4, 0.01326298713684082, -0.0017439723014831543, 0.5070944428443909
136, 61451477, 0.9999998211860657, -1.1625513434410095E-4, -5.421284586191177E-4, 2.73178331553936E-4, 0.01329946517944336, -0.0016592741012573242, 0.5071295499801636
137, 61501478, 0.9999998211860657, -1.2394599616527557E-4, -5.249530076980591E-4, 2.766260877251625E-4, 0.013301432132720947, -0.0011078715324401855, 0.507236659526825
138, 61551479, 0.9999998211860657, -1.2981705367565155E-4, -5.293525755405426E-4, 2.6762206107378006E-4, 0.013526618480682373, -0.0013496875762939453, 0.5070781111717224
139, 61601480, 0.9999998211860657, -1.354273408651352E-4, -5.476456135511398E-4, 2.995496615767479E-4, 0.01300591230392456, -0.001090407371520996, 0.5068708658218384
140, 61651481, 0.9999998211860657, -1.4395453035831451E-4, -5.169585347175598E-4, 2.7907732874155045E-4, 0.013164341449737549, -0.0016031265258789062, 0.5070546269416809
141, 61701482, 0.9999998211860657, -1.4363043010234833E-4, -5.308613181114197E-4, 2.919575199484825E-4, 0.013093709945678711, -0.001467883586883545, 0.5073872804641724
142, 61751483, 0.9999998211860657, -1.1668354272842407E-4, -5.067288875579834E-4, 2.9769446700811386E-4, 0.01303631067276001, -0.001344442367553711, 0.5067339539527893
143, 61801484, 0.9999998211860657, -1.3151206076145172E-4, -5.268044769763947E-4, 2.83549539744854E-4, 0.013149082660675049, -0.001652061939239502, 0.5070621371269226
144, 61851485, 0.9999998211860657, -1.3634003698825836E-4, -5.108918994665146E-4, 2.996930852532387E-4, 0.012969791889190674, -0.001340031623840332, 0.5070082545280457
145, 61901486, 0.9999998211860657, -1.1638179421424866E-4, -5.26774674654007E-4, 2.8684642165899277E-4, 0.013094842433929443, -0.0017734169960021973, 0.5074706077575684
146, 61951487, 0.9999998211860657, -1.3605132699012756E-4, -5.482006818056107E-4, 2.7908850461244583E-4, 0.013367533683776855, -0.0017456412315368652, 0.5068619251251221
147, 62001488, 0.9999998211860657, -1.317821443080902E-4, -5.347821861505508E-4, 2.7554575353860855E-4, 0.013141036033630371, -8.595585823059082E-4, 0.5075120329856873
148, 62051489, 0.9999998211860657, -1.2074783444404602E-4, -5.39807602763176E-4, 2.713659778237343E-4, 0.013235092163085938, -0.0012094378471374512, 0.5067297220230103
149, 62101490, 0.9999998211860657, -1.314561814069748E-4, -5.387142300605774E-4, 2.833297476172447E-4, 0.01331949234008789, -0.0011954307556152344, 0.5074337124824524
150, 62151491, 0.9999998211860657, -1.2655742466449738E-4, -5.291830748319626E-4, 2.906797453761101E-4, 0.013195276260375977, -0.0017267465591430664, 0.5061976313591003
151, 62201492, 0.9999998211860657, -1.2054108083248138E-4, -5.452875047922134E-4, 2.896776422858238E-4, 0.013102233409881592, -0.0014171600341796875, 0.5070046782493591
152, 62251493, 0.9999998211860657, -1.4700926840305328E-4, -5.328003317117691E-4, 2.85574235022068E-4, 0.013457238674163818, -0.001577138900756836, 0.5072171688079834
