PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,12924056,-0.7870738506317139,-0.6344689726829529,-20.428407669067383,0.021514397,-0.001040404,0.3300562
2,12940723,-0.7840465307235718,-0.678025484085083,-20.456863403320312,-0.0072388235,0.0010631534,0.3335724
3,12957390,-0.7895488142967224,-0.6966263651847839,-20.443002700805664,-0.0039307023,-0.0017846532,0.33998013
4,12974057,-0.7967746257781982,-0.7153480052947998,-20.44978141784668,-0.009318472,0.011795575,0.3194046
5,12990724,-0.7990718483924866,-0.7293623089790344,-20.389148712158203,-0.0040842243,-0.00079331035,0.31020546
6,13007391,-0.8034639954566956,-0.7457996010780334,-20.368600845336918,-0.013040364,0.006586997,0.33390903
7,13024058,-0.8066426515579224,-0.7614588141441345,-20.40497589111328,-0.020938117,0.009692946,0.32937813
8,13040725,-0.8114147186279297,-0.7756633162498474,-20.38861656188965,-0.027068026,0.00063497934,0.31291962
9,13057392,-0.8171367049217224,-0.7878408432006836,-20.388160705566406,-0.02583429,0.018850313,0.31354618
10,13074059,-0.8207969069480896,-0.7988449335098267,-20.379905700683597,-0.027944257,0.024355948,0.348773
11,13090726,-0.8233945965766907,-0.8109909892082214,-20.39773178100586,-0.02357974,0.012060158,0.3393259
12,13107393,-0.8263401389122009,-0.8243712782859802,-20.392013549804688,-0.026621629,-0.00639421,0.3489933
13,13124060,-0.8303139805793762,-0.8396847248077393,-20.38072395324707,-0.026788399,0.007422118,0.3400755
14,13140727,-0.834585428237915,-0.8538525700569153,-20.36598396301269,-0.029453713,0.03324411,0.33774948
15,13157394,-0.8379414677619934,-0.8677874803543091,-20.370441436767575,-0.031137673,0.018514633,0.33830452
16,13174061,-0.8407054543495178,-0.881658673286438,-20.398197174072266,-0.031437274,0.02334616,0.32462502
17,13190728,-0.8445754647254944,-0.8959823250770569,-20.40904998779297,-0.030975802,0.03716144,0.33289242
18,13207395,-0.8459238409996033,-0.9105364680290222,-20.41878890991211,-0.03307201,0.0177141,0.33471298
