faccX,faccY,yaw,posX,posY,velX,velY
0,0,-96.600341796875,0.0,0.0,0.0,0.0
0,0,-96.60025024414062,0.0,0.0,0.0,0.0
0,0,-96.59999084472656,0.0,0.0,0.0,0.0
0,0,-96.59980773925781,0.0,0.0,0.0,0.0
0,-0.5695444345474243,-96.58768463134766,0.0,-3.955169684357113e-05,0.0,-0.004746203621228536
-0.4740370512008667,-2.660736560821533,-96.60069274902344,-3.2919239666726855e-05,-0.0003429801596535576,-0.0039503087600072226,-0.03166521191596985
0.06358944624662399,-3.224039077758789,-96.5965805053711,-0.00012726102489978074,-0.0012793986664877998,-0.007370705467959245,-0.0807050089041392
0,-1.7893552780151367,-96.61881256103516,-0.00024569018226530817,-0.002972634534041087,-0.006840793415904045,-0.12248329520225526
-0.5247861742973328,-1.3386116027832031,-96.65542602539062,-0.00039614689018991256,-0.00523124270968967,-0.011214011535048484,-0.14854968587557477
-0.24288806319236755,-0.954373300075531,-96.6175765991211,-0.0006363577933775053,-0.007866305870314439,-0.017611296847462654,-0.16765789339939755
1.0194145441055298,-1.6615976095199585,-96.65019226074219,-0.0008759539574384688,-0.010842268740137419,-0.01114024283985297,-0.18945765097935996
-0.9222716093063354,-1.2104393243789673,-96.81746673583984,-0.0010548786342971855,-0.014199343265758621,-0.010330718383193018,-0.21339129209518434
-0.5202807784080505,-1.5869100093841553,-96.85148620605469,-0.0013272345231639016,-0.017950125171078576,-0.0223519882808129,-0.23670253654321036
0.10781863331794739,-0.7849317193031311,-96.76708984375,-0.001728410865697596,-0.022059878677957587,-0.025789172823230427,-0.2564678842822711
0,-0.9353849291801453,-96.6480712890625,-0.0021507430076599123,-0.026453809849917888,-0.024890684212247532,-0.27080385635296506
-0.26497191190719604,-0.7631219625473022,-96.64550018310547,-0.002583988571746482,-0.03108515932328171,-0.027098783478140834,-0.28495808045069376
0.682738721370697,-0.5937734842300415,-96.59855651855469,-0.003006623379058308,-0.03592868951459725,-0.023617393399278326,-0.29626554250717163
-0.4337526857852936,-1.7229853868484497,-96.48628234863281,-0.0033829559054639607,-0.04102733458909723,-0.021542509769399965,-0.3155718664328257
-0.5036309361457825,-0.5733281373977661,-96.35295867919922,-0.003807093819810285,-0.046446331913272534,-0.029354039952158933,-0.33470781246821085
0.8284819722175598,-0.5138736963272095,-96.24102020263672,-0.004273768719285727,-0.052100295581751395,-0.026646947984894122,-0.3437678277492523
-0.512819766998291,-0.7425028085708618,-96.24542999267578,-0.004695963532560402,-0.05791700774596797,-0.02401642960806688,-0.35423763195673624
-0.7581255435943604,-0.8078992962837219,-96.30691528320312,-0.005184497450374895,-0.06392863509141736,-0.03460764052967231,-0.3671576494971911
0.2852040231227875,0.08526729047298431,-96.33863067626953,-0.0057941332314577374,-0.07009811202788517,-0.03854865320026875,-0.37317958287894726
0,-1.1826599836349487,-96.43033599853516,-0.006416804949856468,-0.07639397956844832,-0.036171953007578854,-0.3823245219886303
0.15386031568050385,-0.7385244965553284,-96.5513687133789,-0.007008986089171635,-0.0828994705238276,-0.034889783710241325,-0.39833439265688264
0.8020098209381104,-0.29556727409362793,-96.585693359375,-0.007524102613743809,-0.08961018899662626,-0.02692419923841954,-0.4069518240789573
-0.5590452551841736,0,-96.57872009277344,-0.007955966728429,-0.0964132449030876,-0.0248994945238034,-0.4094148846964042
-0.7210833430290222,-0.8470328450202942,-96.54981994628906,-0.008459856123146084,-0.10329564804004297,-0.0355672328422467,-0.41647349173824
-0.5340200066566467,0,-96.451171875,-0.00913980329202281,-0.1102956946276956,-0.046026427422960606,-0.4235320987800758
0.638178288936615,-1.3309190273284912,-96.4304428100586,-0.0098996772016916,-0.11744698787315024,-0.045158441737294205,-0.4346230906744799
-0.22178855538368225,0.9005556702613831,-96.38587188720703,-0.010623401943594216,-0.12472059239529901,-0.04168852729101977,-0.43820945198337247
-0.1204916462302208,0.1669900268316269,-96.36471557617188,-0.011341980190223288,-0.13194994814383487,-0.04454086230446896,-0.42931323784093073
0.16800692677497864,-0.5978432893753052,-96.37625885009766,-0.012081028223037717,-0.13913508913997147,-0.044144901633262644,-0.4329036816954614
