faccX,faccY,yaw,posX,posY,velX,velY
0,0,-78.70755767822266,0.0,0.0,0.0,0.0
0,0,-78.70735931396484,0.0,0.0,0.0,0.0
0.07313269376754761,-0.179684117436409,-78.70956420898438,5.078659289413028e-06,-1.2478063710861736e-05,0.0006094391147295633,-0.0014973676453034082
0.4247951805591583,-1.0435214042663574,-78.68174743652344,4.981430247426033e-05,-0.00012237901902861065,0.004758838067452113,-0.011690746992826462
0.0854998379945755,-1.7208105325698853,-78.54354095458984,0.0001645654243313604,-0.000509192297856013,0.009011296555399895,-0.03472684646646182
1.1978912353515625,-2.839940071105957,-78.36823272705078,0.00040387808034817374,-0.0014046918642189768,0.01970622216661771,-0.07273310149709383
0.31460756063461304,-2.2066025733947754,-78.37810516357422,0.0008373497550686201,-0.0029673645728164246,0.03231037879983584,-0.11478762353459994
-0.5020427703857422,-0.8123539686203003,-78.33043670654297,0.0013628397343887222,-0.005090141391588581,0.030748418718576427,-0.1399455947180589
0.19179017841815948,-1.1627849340438843,-78.3213119506836,0.0018537680608116916,-0.00755973039401902,0.028162980452179905,-0.15640508557359378
0.4941759705543518,-0.8957693576812744,-78.28845977783203,0.0023707876064711143,-0.010309436979393164,0.03387936502695083,-0.17355970467130344
0.5895876288414001,-2.1482391357421875,-78.23687744140625,0.0030107050513227774,-0.01341348820262485,0.04291072835524876,-0.19892644211649896
-0.3546156585216522,-1.0662949085235596,-78.1579360961914,0.0037422013551824617,-0.01695216043541829,0.04486882810791333,-0.22571422581871353
1.2286843061447144,-0.817738950252533,-78.0962905883789,0.004550714368621507,-0.020844899883700745,0.05215273350477218,-0.24141450797518096
-0.38322940468788147,-1.2179652452468872,-78.13777160644531,0.0054786387396355465,-0.02500984336353011,0.059198191016912455,-0.2583787096043428
1.3365933895111084,-1.4558384418487549,-78.06941223144531,0.006531481088863478,-0.02950183600187302,0.06714289089043934,-0.28066040699680644
-0.49275195598602295,-0.6619224548339844,-78.08064270019531,0.007709129369921153,-0.034326576180756095,0.07417490283648172,-0.2983084144691626
-0.2527410686016083,-1.7356634140014648,-78.00956726074219,0.008893607401599486,-0.0394648821072446,0.06796246096491812,-0.318288296709458
