faccX,faccY,yaw,posX,posY,velX,velY
0,0,-102.82172393798828,0.0,0.0,0.0,0.0
0,0,-102.82111358642578,0.0,0.0,0.0,0.0
0,0,-102.82160949707031,0.0,0.0,0.0,0.0
0,-0.08235861361026764,-102.82508087158203,0.0,-5.719348167379697e-06,0.0,-0.0006863217800855637
-0.08441971242427826,-0.8982850909233093,-102.8607406616211,-5.862480029463768e-06,-8.525830176141528e-05,-0.0007034976035356522,-0.008858352651198706
-0.6007315516471863,-2.1201012134552,-102.75909423828125,-6.5167388982243e-05,-0.00044250767264101247,-0.0064130914707978565,-0.034011571854352954
0.13876470923423767,-2.7250237464904785,-102.60919189453125,-0.0002041332775519954,-0.0013458342146542338,-0.010262815157572429,-0.07438761318723361
-0.5776224136352539,-1.3541100025177002,-102.728515625,-0.000405656426317162,-0.002868900944789251,-0.013919962694247563,-0.10838039442896844
-0.38037601113319397,-0.9774404764175415,-102.777587890625,-0.0007041834729413192,-0.004837154079642561,-0.021903282900651296,-0.12780998175342878
-0.16889408230781555,-0.9788340926170349,-102.79022979736328,-0.001107381944441133,-0.007103172842827108,-0.026480533679326373,-0.14411226982871692
-0.5062533020973206,-1.1883349418640137,-102.79197692871094,-0.0015956094074580404,-0.009655541856255796,-0.032106761882702506,-0.16217201178272567
0,-1.7095363140106201,-102.88787841796875,-0.002165878584815396,-0.012559649778736961,-0.03632553940018018,-0.18632093891501428
-0.7686704397201538,-0.6056157946586609,-102.92314147949219,-0.0028246841331322986,-0.01582577321264479,-0.042731126397848124,-0.20561387315392496
0.867194652557373,-1.4593030214309692,-102.92913818359375,-0.003530027613871627,-0.019396068238549762,-0.041910091290871296,-0.2228215299546719
-0.827679455280304,-0.2717086374759674,-102.93798065185547,-0.00422578502446413,-0.02322996954744061,-0.04158079798022905,-0.23724662711222969
0.24734286963939667,-0.5014286041259766,-102.90670776367188,-0.004959099475915232,-0.027237770085533464,-0.04641693619390328,-0.24368943745891256
-0.6823707222938538,-1.4764819145202637,-102.86107635498047,-0.0057629253466924026,-0.031436615606976887,-0.05004216829935709,-0.2601720251142979
0,-0.17675668001174927,-102.76398468017578,-0.006644348340729872,-0.03588762426127991,-0.05572859098513921,-0.2739490134020647
0.6265115737915039,-1.0616123676300049,-102.58364868164062,-0.007529650442302227,-0.04053943900184499,-0.050507661203543344,-0.284268755465746
0.5704102516174316,-1.2753841876983643,-102.61746978759766,-0.008288325224485662,-0.045439543020394116,-0.04053331265846888,-0.30374372676014905
-1.6413213014602661,0.7423921227455139,-102.71068572998047,-0.009038249258365896,-0.05053895180424055,-0.049457571407159166,-0.3081853273014228
0.097333624958992,-0.6548988819122314,-102.82498168945312,-0.009969763481575581,-0.055669298006428614,-0.06232413537800312,-0.30745621696114545
0.21877457201480865,-0.6714033484458923,-102.86701202392578,-0.010986547113085787,-0.06088567261066702,-0.059689900403221446,-0.3185087355474631
-0.6432088613510132,-0.44056978821754456,-102.96074676513672,-0.012010853389898936,-0.06627137189317081,-0.06322685281435649,-0.32777517835299175
-0.9690706133842468,-0.14890697598457336,-103.02775573730469,-0.013176598122550382,-0.07177522741879026,-0.07666251510381698,-0.33268748472134274
-0.23360636830329895,-0.15613649785518646,-103.00499725341797,-0.014537825942453411,-0.07734120240538485,-0.08668482328454653,-0.3352295136700074
0.2100326269865036,-0.8756914138793945,-103.01063537597656,-0.015984210062565077,-0.08300001568264431,-0.08688127112885316,-0.34382807960112893
1.0423544645309448,-0.5610652565956116,-103.04900360107422,-0.01734525992224614,-0.08883025844477944,-0.07644471203287442,-0.3558010518550873
-0.053031425923109055,0.17509977519512177,-103.08187866210938,-0.01855063546733517,-0.09478707913412815,-0.06820035337780912,-0.3590174308667581
-1.0370792150497437,-0.19822120666503906,-103.10292053222656,-0.019763010151477325,-0.10077230863687064,-0.07728460871924957,-0.3592101094623407
0.6612710356712341,-0.8876208662986755,-103.05763244628906,-0.019763010151477325,-0.10077230863687064,-0.07728460871924957,-0.3592101094623407
0.5527998208999634,-0.619147539138794,-103.10120391845703,-0.02096677648731404,-0.10686378048939837,-0.06716735158115625,-0.3717665128409863
-0.9402644634246826,-0.2184765636920929,-103.2112045288086,-0.02211313961384197,-0.11311805737722251,-0.07039622360219558,-0.37874671369791035
-0.5291286706924438,-0.3987753689289093,-103.41638946533203,-0.02338845119708114,-0.11947336732306414,-0.08264116638650497,-0.3838904798030854
1.118767499923706,0.9949485659599304,-103.60086822509766,-0.024724856829270718,-0.1258301410699884,-0.07772750947624445,-0.3789223698278269
-1.2197970151901245,0.41392481327056885,-103.68524169921875,-0.026027331259101626,-0.13204767547133897,-0.0785694221034646,-0.3671817583342394
0.19591990113258362,0.7163347005844116,-103.69412994384766,-0.02740792420485781,-0.1380888811995586,-0.08710173138727743,-0.35776292905211454
-0.2459467500448227,-1.1769108772277832,-103.78189086914062,-0.02886309381470912,-0.14408358114047184,-0.08751862179487943,-0.361601063857476
0.2243742048740387,-0.19748909771442413,-103.92609405517578,-0.03032323560470508,-0.15020570998080077,-0.08769839300463596,-0.3730543969819944
0.12411095947027206,-1.1076512336730957,-103.94343566894531,-0.03176067512948066,-0.15651391800906925,-0.08479434996843337,-0.3839305664102237
0.35682493448257446,-0.8498498201370239,-103.76013946533203,-0.033140515969652264,-0.16304869835575422,-0.08078655085215965,-0.4002430751919747
0.21748623251914978,-0.07992815971374512,-103.66273498535156,-0.03444707576392425,-0.1697839841908879,-0.07600062446047862,-0.4079912250240645
-0.3466038703918457,0.9654955863952637,-103.71334075927734,-0.03572271934089561,-0.17652234020332497,-0.07707660477608441,-0.4006114964683852
0,0.07285620272159576,-103.82231903076172,-0.037031399133718675,-0.18312709071466493,-0.07996497036268313,-0.3919585648924113
0.3357093930244446,-0.43896400928497314,-103.91110229492188,-0.038340835487470026,-0.18968515761610535,-0.07716739208747943,-0.39500946328043945
-1.1926026344299316,-0.7024659514427185,-103.93865203857422,-0.03968646516402562,-0.19634791464027432,-0.08430816909919182,-0.40452137961983686
-0.712737500667572,-0.25275689363479614,-103.97956848144531,-0.04122391660283836,-0.2031562725537353,-0.10018600355833769,-0.4124815699954828
