faccX,faccY,yaw,posX,posY,velX,velY
0,0,-100.86833953857422,0.0,0.0,0.0,0.0
0,0,-100.86872863769531,0.0,0.0,0.0,0.0
0,0,-100.87014770507812,0.0,0.0,0.0,0.0
-0.0988054871559143,-0.18255670368671417,-100.88574981689453,-6.86149216360516e-06,-1.2677548867132929e-05,-0.0008233790596326192,-0.0015213058640559515
-0.20107369124889374,-1.027439832687378,-100.92292022705078,-4.140941943559382e-05,-0.00012206018384959961,-0.0033223722130060196,-0.01160461033384005
0,-1.2274022102355957,-100.93854522705078,-0.000110745740433534,-0.0004720566090610292,-0.004997986306746801,-0.030394960691531497
-0.6084263324737549,-3.103036880493164,-100.924560546875,-0.00023629734085665812,-0.0012793642241093845,-0.010068205744028093,-0.06648195311427116
-1.1738181114196777,-2.5191359519958496,-100.90287017822266,-0.0005278677451941703,-0.0027778254449367518,-0.024920242776473367,-0.11333339338501294
0.3803604245185852,-1.0394792556762695,-100.78166961669922,-0.00099830635305908,-0.004913841390775309,-0.03153239016731581,-0.14298852011561394
-0.07480686157941818,-1.1168310642242432,-100.6651611328125,-0.001502627191754679,-0.007446727164917522,-0.028986110476156082,-0.16095777278145154
-0.821432888507843,-0.6529847383499146,-100.64663696289062,-0.0020479679045577845,-0.010252260586453808,-0.03645477506021659,-0.17570623780290284
-0.6359063386917114,-1.7515372037887573,-100.6592025756836,-0.0027567516018946964,-0.013347678573595152,-0.048599268620212875,-0.19574392065405843
0.05382706597447395,-1.7631770372390747,-100.64750671386719,-0.0036071615839480525,-0.016854154629011946,-0.05344992922618985,-0.22503320599595703
-0.5294692516326904,0.14508327841758728,-100.7473373413086,-0.00453102444505526,-0.020717075684418277,-0.05741361410667499,-0.23851732065280276
-0.25713488459587097,-1.6691492795944214,-100.89305114746094,-0.005542543300737938,-0.02479820227871338,-0.06396864857524634,-0.2512178706626097
1.1086750030517578,-0.7144344449043274,-101.08255004882812,-0.006549552713210385,-0.02915069343729151,-0.05687248092144728,-0.27108106836676593
-0.415261447429657,-2.319471597671509,-101.29164123535156,-0.007449273676094083,-0.033879399163027596,-0.05109403462459644,-0.2963636187215646
-1.1095186471939087,-0.4820720851421356,-101.26763153076172,-0.008406728426408439,-0.039013344453026844,-0.06380053541312615,-0.3197098160783449
0.6192637085914612,0,-101.14918518066406,-0.009504116165141267,-0.044375318615800796,-0.06788599323481322,-0.3237270834545294
-0.1374971866607666,-0.604589581489563,-101.01570129394531,-0.010602093377254079,-0.04981275539431306,-0.0638712722187241,-0.3287653299669424
-0.1416483223438263,-0.6784934401512146,-100.92861938476562,-0.011685999685691466,-0.05538128054804271,-0.06619748479376238,-0.3394576884806156
-0.9669185280799866,-0.6270950436592102,-100.79834747314453,-0.012866274907978049,-0.06112957455631759,-0.07543554188062748,-0.3503375925123691
-0.18977122008800507,-0.39597854018211365,-100.77994537353516,-0.014203859616277952,-0.06703958120817939,-0.08507462311536075,-0.3588632057110468
-0.6040942668914795,-0.3101847171783447,-100.88595581054688,-0.015676899549240873,-0.07306967375179131,-0.0916901688401898,-0.36474789952238396
0.7439329028129578,-0.6313151717185974,-101.01260375976562,-0.017195358013527267,-0.07921418734722667,-0.09052484687417747,-0.37259373192985845
0.25387832522392273,-0.09065528213977814,-101.0202407836914,-0.018634813015038776,-0.08547421971646448,-0.08220975330720347,-0.37861015237867823
-0.05300847813487053,-0.6561577916145325,-100.97989654541016,-0.019991026275222094,-0.09183625094178649,-0.0805358379147947,-0.38483359465996414
-0.17095507681369781,-0.23513129353523254,-100.97881317138672,-0.02134884326511788,-0.09831203926147684,-0.08240220087269944,-0.39226100370287886
-0.8406338691711426,-0.8987039923667908,-100.98602294921875,-0.02134884326511788,-0.09831203926147684,-0.08240220087269944,-0.39226100370287886
0.6570468544960022,-1.003861427307129,-100.97772216796875,-0.0227349623779042,-0.1049818452551133,-0.08393209266165894,-0.40811571553349485
0,-0.3114040195941925,-100.97113800048828,-0.024088202335147402,-0.11187511172559525,-0.07845670220752558,-0.4190762609243392
0.21377599239349365,2.3166913986206055,-100.9418716430664,-0.025380968483578837,-0.11872046000634628,-0.07667523560424647,-0.40236553276578574
-0.7525823712348938,0.6661257147789001,-100.94499206542969,-0.026696306186624708,-0.12521941214178997,-0.08116528876125813,-0.3775087234874565
0.41404053568840027,-0.05022934079170227,-100.9490966796875,-0.02807257084900307,-0.13146845361838735,-0.08398647072414557,-0.3723762537042299
-0.1738814115524292,-0.19884179532527924,-100.92161560058594,-0.029455667644118277,-0.13769202112013265,-0.08198514468967914,-0.37445184650520474
0.4704468846321106,-1.692076325416565,-100.77107238769531,-0.030801491897760176,-0.1440641989869376,-0.07951376574734846,-0.3902094975113868
0.9078889489173889,-0.5436176061630249,-100.59273529052734,-0.032031003560663934,-0.15072294713515375,-0.06802763380110263,-0.40884028027455005
-1.0108895301818848,-0.2721816301345825,-100.41117095947266,-0.03317195027549234,-0.15759360453113913,-0.06888597197830676,-0.4156386072436968
0,-0.21052372455596924,-100.21482849121094,-0.03439025047028231,-0.16455443585705426,-0.07731005139648914,-0.419661151866118
1.2396302223205566,0,-100.21841430664062,-0.03559266589478487,-0.1715634080912504,-0.06697979954381783,-0.42141551623741774
-0.14464500546455383,-0.7176830172538757,-100.35845947265625,-0.03663295524712239,-0.1786368391269611,-0.05785492273668447,-0.4273962080478667
-0.6833605766296387,0.16212362051010132,-100.43248748779297,-0.03765470434704589,-0.18579868977475497,-0.06475496925413608,-0.43202586968739815
-2.1915953159332275,-0.16906678676605225,-100.43031311035156,-0.03893360354937613,-0.19299960310053493,-0.0887129350254933,-0.4320837294061977
0.21027597784996033,0.9012459516525269,-100.4745864868164,-0.04054974408716791,-0.20015015281529888,-0.10522392950952052,-0.4259822363654771
1.0538911819458008,-1.010306477546692,-100.56657409667969,-0.04054974408716791,-0.20015015281529888,-0.10522392950952052,-0.4259822363654771
1.3821433782577515,-1.4313702583312988,-100.76370239257812,-0.04213430717897912,-0.20741941763915947,-0.08492364150782425,-0.4463295424977937
-0.6287293434143066,-0.14316818118095398,-100.91181945800781,-0.043497380785023174,-0.21496758629464438,-0.0786451912174622,-0.4594506961603958
-0.7027869820594788,0.6453189253807068,-100.86894226074219,-0.044900600383472114,-0.22259022631785932,-0.08974116059641042,-0.45526610662539785
0.40634235739707947,2.2597930431365967,-100.9163818359375,-0.04641687282568051,-0.22997625087491336,-0.09221153246859708,-0.431056840221087
-0.47530806064605713,0.8568311333656311,-100.9857406616211,-0.047958520985104974,-0.23694409931078547,-0.09278624666233856,-0.4050849720835684
