faccX,faccY,yaw,posX,posY,velX,velY
0,0,-156.31314086914062,0.0,0.0,0.0,0.0
0,0,-156.3125,0.0,0.0,0.0,0.0
0,0,-156.3129425048828,0.0,0.0,0.0,0.0
0,0,-156.3143310546875,0.0,0.0,0.0,0.0
-0.6185639500617981,-0.6625260710716248,-156.2999725341797,-4.2955829865402645e-05,-4.60087549355295e-05,-0.005154699583848317,-0.00552105059226354
-2.7136049270629883,-1.2932230234146118,-156.1320343017578,-0.00036026810606320695,-0.00027384217414591047,-0.0329227735598882,-0.02181895971298218
-2.7208850383758545,-1.6101986169815063,-155.9382781982422,-0.001286376135216819,-0.0008391180055008995,-0.07821018993854523,-0.0460141400496165
-1.62296462059021,-0.17026092112064362,-155.91220092773438,-0.0028915355271763275,-0.0017296633631404905,-0.11440893709659576,-0.060851302867134416
-1.2676420211791992,0,-155.7982940673828,-0.004999087717798022,-0.00275567541933722,-0.1384973257780075,-0.06227014387647311
-0.9827902913093567,-1.7004629373550415,-155.70130920410156,-0.007463656502465408,-0.003911598854594761,-0.1572509283820788,-0.07644066835443179
-0.8654482960700989,-0.7669469714164734,-155.6401824951172,-0.010212855210734739,-0.005356957904166646,-0.17265291661024093,-0.09700241759419442
-1.5679779052734375,-0.36279815435409546,-155.5546417236328,-0.013259391751554278,-0.007052119386692843,-0.19293146828810373,-0.10641696030894916
0,-0.1905328929424286,-155.57464599609375,-0.01658380357755555,-0.008864161159015366,-0.20599795083204905,-0.11102805236975354
-1.4013787508010864,-0.48448875546455383,-155.6342315673828,-0.020114420726895333,-0.010761505201872855,-0.21767610708872479,-0.11665323277314506
-1.9692177772521973,-0.8047405481338501,-155.5697021484375,-0.02397642504837778,-0.012795255560841828,-0.2457644114891688,-0.12739681030313177
-0.5755569934844971,-0.28809690475463867,-155.4842529296875,-0.028249219043387307,-0.014994427222344613,-0.2669708679119746,-0.1365037890772025
-0.510716438293457,-0.6952794194221497,-155.48382568359375,-0.03277416916357146,-0.017337780396143598,-0.2760231465101242,-0.14469859177867575
-0.9232884645462036,0.897419810295105,-155.4401092529297,-0.03747413861254851,-0.019735386065310907,-0.2879731873671214,-0.14301408852140113
-0.9840376973152161,0.33690860867500305,-155.37042236328125,-0.042406144941018686,-0.02203323695601689,-0.3038675720492999,-0.1327280183633169
-0.7606751322746277,-1.616873860359192,-155.3084716796875,-0.04759176508833965,-0.024334257071216905,-0.3184068456292153,-0.14339439546068514
-0.9729571342468262,-0.28343465924263,-155.2576904296875,-0.05301893697844612,-0.026856129531645116,-0.33285378118356074,-0.15923029979070033
-0.4404105842113495,0.09717274457216263,-155.29981994628906,-0.058664650534176174,-0.02952290271667557,-0.3446318455040455,-0.16078248241295423
-0.752734899520874,-0.885979175567627,-155.3258056640625,-0.06449137195116945,-0.03225738898126616,-0.3545747245351474,-0.16735586933791644
-0.10033059120178223,-1.0027499198913574,-155.36000061035156,-0.07046019135249987,-0.035177815212971635,-0.36168360362450286,-0.1830952784667413
-0.42130962014198303,0.10601558536291122,-155.31031799316406,-0.07652447642758489,-0.03829167640509291,-0.3660306053857009,-0.1905680645878117
-0.32495245337486267,0.13468118011951447,-155.28875732421875,-0.08267681027245191,-0.04145109576173127,-0.3722494559983413,-0.1885622582087915
-0.6381528973579407,-0.9380467534065247,-155.33499145507812,-0.08894785018844738,-0.04464958934113383,-0.3802753339211147,-0.19525697131951658
-1.1784571409225464,0.46318116784095764,-155.42234802246094,-0.09541192589534654,-0.0479368489732345,-0.3954137509067854,-0.19921418453256298
-0.5233284831047058,0.6084349751472473,-155.3912353515625,-0.10212033463435041,-0.051182667594403035,-0.40959529777367915,-0.19028405000766127
0.4917130768299103,0.4646318852901459,-155.33770751953125,-0.10894911844490304,-0.054279549895889234,-0.4098587594926358,-0.181341826170683
0.533876359462738,-0.19907380640506744,-155.46080017089844,-0.11570887628114887,-0.05728347213214471,-0.4013121808568637,-0.17912884217997402
-0.701992928981781,-0.6516127586364746,-155.5172119140625,-0.12240908739053542,-0.06032802829104994,-0.4027131522695224,-0.18621789688865353
-1.1819604635238647,-1.5169764757156372,-155.4103546142578,-0.12925180335839592,-0.06358225638046862,-0.41841276387373616,-0.2042894738415878
0.31935882568359375,-0.469535231590271,-155.28956604003906,-0.1362852523144749,-0.06712503314639133,-0.42560111085573843,-0.22084373806913704
0,-0.29443129897117615,-155.2057647705078,-0.1433564264658425,-0.07085881534549927,-0.42293978730837517,-0.22721012582381578
0.45607563853263855,0.403705894947052,-155.3049774169922,-0.15037375100163955,-0.07463806226228677,-0.41913915698726983,-0.22629950419068348
-1.1792709827423096,-0.2014547735452652,-155.35317993164062,-0.1574096255169975,-0.07839567544870081,-0.42516578485568374,-0.22461407817900192
-0.5315145254135132,0.4516317546367645,-155.2985382080078,-0.16461452648043637,-0.08212187001688616,-0.4394223307569823,-0.22252927000323944
